0;0.002554
1;0.002547
2;0.00253
3;0.00258
4;0.002573
5;0.002559
6;0.002534
7;0.002542
8;0.00254
9;0.002518
10;0.002538
11;0.002556
12;0.002548
13;0.002528
14;0.002595
15;0.002549
16;0.002555
17;0.002529
18;0.00258
19;0.002559
20;0.002536
21;0.002556
22;0.002556
23;0.00256
24;0.002532
25;0.002525
26;0.002579
27;0.002529
28;0.002571
29;0.00254
30;0.002533
31;0.002536
32;0.002547
33;0.002532
34;0.002556
35;0.002532
36;0.00255
37;0.002559
38;0.002545
39;0.002552
40;0.00255
41;0.002575
42;0.002524
43;0.002559
44;0.002536
45;0.002582
46;0.002542
47;0.002547
48;0.002547
49;0.00254
50;0.002553
51;0.002551
52;0.002523
53;0.002545
54;0.002545
55;0.002555
56;0.002532
57;0.002561
58;0.002558
59;0.002539
60;0.002554
61;0.002575
62;0.00257
63;0.002525
64;0.002549
65;0.002533
66;0.002563
67;0.002539
68;0.002561
69;0.002559
70;0.002538
71;0.002528
72;0.002572
73;0.002558
74;0.002548
75;0.002561
76;0.002551
77;0.002536
78;0.002537
79;0.002558
80;0.002583
81;0.002545
82;0.00253
83;0.002558
84;0.002561
85;0.002532
86;0.002558
87;0.002549
88;0.002543
89;0.002531
90;0.002574
91;0.002558
92;0.00256
93;0.002527
94;0.002535
95;0.002566
96;0.002556
97;0.002527
98;0.002563
99;0.002558
