0;0.000626
1;0.000622
2;0.00062
3;0.000623
4;0.000621
5;0.000622
6;0.000618
7;0.000648
8;0.000641
9;0.00062
10;0.000627
11;0.000619
12;0.000642
13;0.000621
14;0.000626
15;0.000619
16;0.000622
17;0.000652
18;0.000622
19;0.000617
20;0.00062
21;0.000621
22;0.000616
23;0.000619
24;0.00064
25;0.000615
26;0.000617
27;0.000619
28;0.000619
29;0.000621
30;0.00064
31;0.000619
32;0.000623
33;0.000638
34;0.000626
35;0.000632
36;0.000638
37;0.000616
38;0.000618
39;0.000624
40;0.000616
41;0.000617
42;0.000653
43;0.000619
44;0.000622
45;0.00063
46;0.000622
47;0.000644
48;0.000618
49;0.000624
50;0.000622
51;0.00062
52;0.000649
53;0.000623
54;0.000618
55;0.000621
56;0.000665
57;0.000619
58;0.000643
59;0.000624
60;0.000621
61;0.000618
62;0.000619
63;0.000632
64;0.000644
65;0.000617
66;0.000626
67;0.000619
68;0.000622
69;0.000619
70;0.000641
71;0.000619
72;0.000618
73;0.000654
74;0.000628
75;0.000642
76;0.000618
77;0.000634
78;0.000617
79;0.000619
80;0.000644
81;0.000617
82;0.000622
83;0.000626
84;0.000621
85;0.000618
86;0.000636
87;0.000632
88;0.000619
89;0.000618
90;0.000629
91;0.000621
92;0.000644
93;0.000635
94;0.000615
95;0.000618
96;0.000652
97;0.000642
98;0.000618
99;0.000621
