0;0.001455
1;0.001454
2;0.001474
3;0.001472
4;0.00147
5;0.001455
6;0.001462
7;0.001476
8;0.001457
9;0.00149
10;0.001466
11;0.001457
12;0.001483
13;0.001458
14;0.001454
15;0.001481
16;0.001462
17;0.001467
18;0.001453
19;0.001467
20;0.001491
21;0.001454
22;0.001464
23;0.001481
24;0.001438
25;0.001483
26;0.00148
27;0.001468
28;0.001432
29;0.001465
30;0.001447
31;0.001476
32;0.001474
33;0.001456
34;0.001472
35;0.001462
36;0.001457
37;0.001474
38;0.001482
39;0.001465
40;0.00148
41;0.001459
42;0.001473
43;0.001452
44;0.001452
45;0.001498
46;0.001459
47;0.001499
48;0.001447
49;0.001462
50;0.001509
51;0.001482
52;0.001473
53;0.001466
54;0.001446
55;0.001485
56;0.001468
57;0.001443
58;0.001479
59;0.001503
60;0.001448
61;0.001471
62;0.001469
63;0.001464
64;0.001447
65;0.001451
66;0.001472
67;0.001452
68;0.001463
69;0.001498
70;0.001471
71;0.001486
72;0.001459
73;0.001436
74;0.001459
75;0.001446
76;0.001472
77;0.001488
78;0.001445
79;0.001461
80;0.001472
81;0.001498
82;0.001472
83;0.001483
84;0.001447
85;0.001463
86;0.001455
87;0.001448
88;0.001477
89;0.001445
90;0.001478
91;0.001446
92;0.001434
93;0.001503
94;0.001472
95;0.001462
96;0.001482
97;0.001445
98;0.001466
99;0.001439
