0;0.001172
1;0.001145
2;0.001167
3;0.00115
4;0.001155
5;0.001148
6;0.001188
7;0.001146
8;0.001161
9;0.001186
10;0.001156
11;0.001178
12;0.001163
13;0.001179
14;0.001149
15;0.001179
16;0.001153
17;0.001151
18;0.001147
19;0.001179
20;0.001143
21;0.001151
22;0.001186
23;0.001145
24;0.001187
25;0.001165
26;0.001179
27;0.001171
28;0.001178
29;0.001154
30;0.001175
31;0.001176
32;0.001138
33;0.001159
34;0.001167
35;0.001159
36;0.001149
37;0.001201
38;0.001177
39;0.001148
40;0.001171
41;0.001176
42;0.001152
43;0.001169
44;0.001141
45;0.00115
46;0.001149
47;0.001179
48;0.001152
49;0.00115
50;0.001201
51;0.00115
52;0.001166
53;0.001198
54;0.001146
55;0.001145
56;0.001178
57;0.001163
58;0.001155
59;0.001179
60;0.001169
61;0.001157
62;0.001208
63;0.001152
64;0.00118
65;0.001169
66;0.001164
67;0.001172
68;0.001176
69;0.001171
70;0.00115
71;0.001204
72;0.001163
73;0.001162
74;0.001189
75;0.001164
76;0.001152
77;0.001167
78;0.001162
79;0.001144
80;0.001172
81;0.001173
82;0.001159
83;0.001156
84;0.001175
85;0.001152
86;0.001168
87;0.001193
88;0.001167
89;0.001167
90;0.001183
91;0.001162
92;0.001157
93;0.001186
94;0.001155
95;0.001159
96;0.001181
97;0.001168
98;0.001142
99;0.001172
